"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,,20.15904926976159,18.816900848646984,,,,15.26700100821458,20.349076790547738,17.605330159289814,
Acetic acid,,,36.317196840651846,36.317196840651846,33.78547332532239,,,32.65987336076065,33.78547332532239,36.317196840651846,
Aceturic acid,,,22.92787490413422,24.187462616991436,21.89766089201072,,,23.674356384455784,23.531915929861224,24.617441356369017,
Aconitic acid,,,24.41996340567163,25.792817913981185,24.241680361020347,,,24.05947168021111,25.140663431027427,24.41996340567163,
Adenine,,,11.999708944648896,14.443449973038478,13.783405868376024,,,16.027442504336406,14.221836516529187,12.340219003345362,
Adipic acid,,,,,,,,,,,
Adipoyl-L-carnitine,,,22.81629933915454,23.222075930761207,,,,24.79115846158777,,,
alpha-Hydroxyisobutyric acid,,,8.643909242,13.17498269461429,11.053448878828178,,,10.589741767314075,13.783405868376024,12.73466395698144,
Allylescaline,,,30.370043719919497,30.942609521468626,29.976899253025323,,,30.573336989554633,30.370043719919497,30.942609521468626,
Aminoguanidine,,,,,,,,,,,
Aniline,,,18.20683760099299,19.044780457273152,18.299161313868304,,,19.12715709241501,18.697253042531315,18.766379142030807,
Azelaic acid,,,13.019379474962218,17.84805672565492,17.42065695008917,,,18.47862430573337,17.84805672565492,17.917954706335404,
"Aziridine, 1-(2-buten-2-yl)",,,,,,,,,,,
"Benz[a]anthracene-1,7,12(2H)-trione, 3,4-dihydro-8-hydroxy-3-methyl-, (3S)",,,,,,,,,,,
"Benz[c]acridine, 5,10-dimethyl",,,,,,,,,,,
"Benzaldehyde, 2,5-dimethoxy",,,36.98883560312424,36.98883560312424,36.317196840651846,,,36.98883560312424,36.317196840651846,36.98883560312424,
"Benzene, 1,4-dimethoxy",,,21.811268708817973,22.262186034564476,21.49512426745769,,,21.89766089201072,22.176682287677355,21.9535073,
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)",,,,,,,,,,,
"Benzene, 1-ethyl-3,5-dimethyl",,,21.89766089201072,,,,,,22.991190162689342,,
Benzeneacetic acid,,,21.36156896985457,,16.78619280811605,,,18.994720196960333,,,
Benzenepropanoic acid,,,23.674356384455784,24.05947168021111,23.674356384455784,,,23.953297105679837,23.829584886430982,23.953297105679837,
"Benzenesulfonamide, N-butyl",,,10.589741767314075,14.021419364841742,13.019379474962218,,,13.17498269461429,14.021419364841742,11.999708944648896,
"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",,,29.19949351044218,28.328763097489578,28.73936053878384,,,29.19949351044218,28.863827445577932,29.092836196046683,
"Benzoic acid, methyl ester",,,14.443449973038478,20.239280036683244,19.12715709241501,,,23.99000942053065,23.77270330773383,23.352575491764732,
Benzoic Acid,,,30.172391027732196,28.863827445577932,29.19949351044218,,,28.863827445577932,28.73936053878384,28.863827445577932,
Benzophenone,,,13.17498269461429,15.564115838261683,14.221836516529187,,,13.487298878543296,16.027442504336406,15.029855446200054,
Benzyl alcohol,,,25.656365949001593,25.140663431027427,24.69908251133796,,,24.952119430962735,24.854862067442436,24.79115846158777,
Biphenyl,,,22.262186034564476,22.101363876554025,21.566275994088834,,,21.811268708817973,21.707611982774388,21.63965483051689,
Butachlor ESA,,,,3.515329454763203,0.9266751030624764,,,,3.026346101989217,2.0053360546098284,
Butanedioic acid,,,28.139723574834868,30.172391027732196,28.220824986859174,,,27.70606970193909,29.75428905965373,30.370043719919497,
Butylmethylamine,,,24.361767611067517,22.81629933915454,23.87038662787806,,,23.829584886430982,23.71999917837554,23.99000942053065,
Butyric Acid,,,27.43959457552651,27.084943944408092,26.779800290688797,,,27.084943944408092,27.004989997162102,26.847106853477303,
Chlorobenzilate ,,,,,24.13416838153766,,,19.511528355008895,,,
Cholesterol,,,24.241680361020347,23.71999917837554,24.05947168021111,,,25.656365949001593,20.239280036683244,23.07253835902855,
cis-2-Decenoic acid,,,,14.91150018039568,,,,,,13.487298878543296,
Citramalic acid,,,12.73466395698144,14.221836516529187,11.432133533201071,,,12.73466395698144,,14.443449973038478,
Crotonic acid,,,22.761181078553825,22.761181078553825,22.663346963173684,,,22.761181078553825,22.81629933915454,22.33603249982125,
Curcumin,,,16.10708189958663,16.38716185479659,16.548397760488008,,,17.605330159289814,17.128341573761485,16.649394651426014,
Cyclobutylamine,,,25.40480297318097,25.050447238005177,24.854862067442436,,,25.24824559925196,25.313618060977973,25.313618060977973,
Cyclocurcumin,,,,,,,,,,,
Cycloheptanol,,,22.54252442178062,22.54252442178062,22.43076696099444,,,23.151992757960308,22.663346963173684,22.60513085670781,
"Cyclohexanone, 3,3,5-trimethyl",,,22.176682287677355,,20.715974098065836,,,22.101363876554025,23.29594091395716,22.81629933915454,
Cyclooctylamine,,,23.48414331026774,24.41996340567163,24.187462616991436,,,22.176682287677355,24.617441356369017,24.854862067442436,
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",,,19.362057807890636,19.41868971884918,19.19254656459398,,,19.723751953711417,19.31134104659928,19.19254656459398,
"Cytosine, N-(tert-butyldimethylsilyl)-",,,10.101353297214953,13.783405868376024,11.73344589311528,,,13.019379474962218,13.17498269461429,10.589741767314075,
Desmethylverapamil,,,,,,,,,,,
Diacetyl monoxime,,,17.259371352214917,17.313901308851932,16.649394651426014,,,18.007855678299713,17.044039991717742,17.128341573761485,
Dibutyldodecylamine,,,,,,,,22.43076696099444,,,
Diclofenac,,,,,,,,,,17.044039991717742,
Diethylamine,,,18.090663406345644,18.964499198463745,18.20683760099299,,,18.20683760099299,19.236639097669983,18.994720196960333,
DL-Glyceraldehyde,,,26.452360867753725,26.50296267,26.269939079141068,,,25.741137750046672,26.847106853477303,26.779800290688797,
DL-p-Hydroxyphenyllactic acid,,,17.044039991717742,18.40008695193352,17.504940337930993,,,,17.67570612907752,17.504940337930993,
"Dodecanoic acid, 1-methylethyl ester",,,8.203468926465137,12.340219003345362,8.959893012120764,,,11.73344589311528,11.999708944648896,8.643909242,
Dodecanoic acid,,,23.87038662787806,23.953297105679837,23.29594091395716,,,23.616437364521385,23.674356384455784,23.48414331026774,
"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",,,2.6473235787985914,8.203468926465137,3.026346101989217,,,4.918347381516454,5.451927105105692,5.451927105105692,
Durapan,,,17.504940337930993,17.044039991717742,17.79122014145856,,,18.816900848646984,15.029855446200054,14.221836516529187,
"Erythrono-1,4-lactone",,,23.417291798715077,23.829584886430982,22.176682287677355,,,22.92787490413422,23.953297105679837,24.13416838153766,
Ethanolamine,,,27.92524459775121,27.78907181958203,27.084943944408092,,,27.219348259596465,27.43959457552651,27.43959457552651,
Formamide,,,32.00781944442083,31.210365143144713,30.573336989554633,,,30.942609521468626,30.573336989554633,30.78234534,
Frangulin,,,5.2319467103497415,10.101353297214953,5.451927105105692,,,,10.101353297214953,,
Glabridin,,,,,,,,,19.62687130851099,,
Glyceric acid,,,,,,,,,25.656365949001593,,
Glycerol,,,15.684213392506413,16.700122639813483,16.10708189958663,,,17.259371352214917,16.649394651426014,16.267931772699097,
Glycine,,,26.387010738920868,26.779800290688797,25.741137750046672,,,26.20092992,25.96252317418443,25.96252317418443,
"Glycine, tert.-butyldimethylsilyl ester",,,28.597049460306497,28.73936053878384,27.92524459775121,,,27.78907181958203,27.92524459775121,28.504702814838293,
Glycolic acid,,,28.328763097489578,28.597049460306497,28.022288157553156,,,27.004989997162102,27.78907181958203,28.328763097489578,
Guanosine,,,18.299161313868304,16.027442504336406,17.67570612907752,,,,18.20683760099299,,
Heptanedioic acid,,,,,,,,11.999708944648896,,,
Heptanoic acid,,,25.050447238005177,24.854862067442436,24.41996340567163,,,24.41996340567163,24.79115846158777,24.69908251133796,
Heptylamine,,,,11.053448878828178,12.73466395698144,,,14.657916601819904,12.340219003345362,8.959893012120764,
Hexacosanoic acid,,,8.959893012120764,10.589741767314075,10.589741767314075,,,11.432133533201071,11.053448878828178,,
Hexanoic acid,,,26.50296267,26.847106853477303,26.06651650878252,,,26.34118766,26.34118766,26.387010738920868,
Hydracrylic acid,,,23.352575491764732,24.617441356369017,23.829584886430982,,,23.222075930761207,24.241680361020347,24.304911461865277,
Hydroxylamine,,,,,,,,,,,
"Hymexazole, tert-butyldimethylsilyl ether",,,26.023750424771674,25.313618060977973,25.582984946007972,,,26.124112340107263,24.41996340567163,24.05947168021111,
Hypoxanthine,,,26.96160059936936,28.022288157553156,27.004989997162102,,,25.313618060977973,24.49178928886131,26.20092992,
Iminodiacetic acid,,,3.026346101989217,5.2319467103497415,3.515329454763203,,,3.515329454763203,7.548625323304745,5.7610837394771846,
Indoprofen,,,,,,,,,,,
Isobutanol,,,16.954735439681233,17.917954706335404,18.40008695193352,,,14.91150018039568,19.558409329528477,19.41868971884918,
Isonicotinic Acid,,,26.34118766,26.124112340107263,25.49180713491702,,,26.023750424771674,26.023750424771674,25.892171973253088,
Isopropyl palmitate,,,7.548625323304745,11.73344589311528,8.643909242,,,11.053448878828178,11.73344589311528,8.203468926465137,
Isopropylamine,,,25.140663431027427,23.920579189958953,25.892171973253088,,,26.387010738920868,25.24824559925196,25.40480297318097,
Isosorbide,,,,,,,,,,,
Ketamine,,,31.210365143144713,33.78547332532239,30.942609521468626,,,31.210365143144713,29.976899253025323,29.75428905965373,
"Kojic acid, bis(tert-butyldimethylsilyl) ether",,,19.558409329528477,19.236639097669983,19.791251716821705,,,21.9535073,18.87000098295748,18.697253042531315,
L-(+)-Threose,,,20.944682697362236,,27.43959457552651,,,,28.597049460306497,,
Lactic acid,,,29.436704600398055,29.092836196046683,29.75428905965373,,,29.75428905965373,30.172391027732196,28.139723574834868,
L-Alanine,,,4.357485352481383,6.637474595960846,4.357485352481383,,,5.451927105105692,5.7610837394771846,3.026346101989217,
L-Asparagine,,,,,,,,,,,
L-gamma-Glutamyl-L-glutamic acid,,,,,,,,,,15.564115838261683,
Leucylglycine,,,24.952119430962735,20.715974098065836,21.278227382097494,,,18.52706574,18.964499198463745,23.829584886430982,
Levulinic acid,,,24.13416838153766,24.13416838153766,23.616437364521385,,,23.920579189958953,24.304911461865277,23.920579189958953,
L-Glutamic acid,,,,18.47862430573337,,,,,16.267931772699097,18.20683760099299,
L-Glutamine,,,3.515329454763203,5.451927105105692,2.6473235787985914,,,5.2319467103497415,6.033603261326804,3.515329454763203,
"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",,,24.79115846158777,24.79115846158777,24.49178928886131,,,24.69908251133796,24.952119430962735,25.24824559925196,
Lignoceric acid,,,14.77794148459306,16.649394651426014,14.443449973038478,,,14.021419364841742,15.794924887690245,14.021419364841742,
L-Leucine,,,19.511528355008895,19.906286991796534,18.964499198463745,,,20.239280036683244,18.994720196960333,18.92945649510279,
"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,,,,,,,,
L-Lysine,,,23.99000942053065,24.304911461865277,23.48414331026774,,,24.187462616991436,24.13416838153766,23.674356384455784,
L-Norleucine,,,30.573336989554633,31.66895118660998,28.328763097489578,,,22.81629933915454,,28.220824986859174,
"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",,,29.092836196046683,27.70606970193909,,,,28.328763097489578,28.504702814838293,29.19949351044218,
L-Ornithine,,,,19.19254656459398,,,,,,,
L-Pyroglutamic acid,,,,26.20092992,,,,,22.92787490413422,22.92787490413422,
L-Serine,,,,29.436704600398055,,,,,,,
L-Threonine,,,21.42405899916408,22.663346963173684,22.101363876554025,,,21.566275994088834,,,
L-Tryptophan,,,11.432133533201071,14.657916601819904,14.021419364841742,,,15.029855446200054,13.019379474962218,10.101353297214953,
L-Tyrosine,,,24.854862067442436,27.004989997162102,26.20092992,,,25.96252317418443,26.20092992,,
Luciferin,,,,,,,,,,4.357485352481383,
Lupinine,,,20.349076790547738,21.42405899916408,20.239280036683244,,,,20.629268756277405,21.566275994088834,
L-Valine,,,21.278227382097494,23.58421358825203,22.92787490413422,,,22.017772579784815,22.101363876554025,23.151992757960308,
L-Val-L-Leu,,,,30.573336989554633,26.50296267,,,30.172391027732196,,,
Malic acid,,,22.101363876554025,23.48414331026774,22.017772579784815,,,22.262186034564476,20.715974098065836,20.629268756277405,
Maltol,,,,,,,,,,,
Methanesulfonic acid,,,23.222075930761207,23.352575491764732,23.71999917837554,,,24.361767611067517,20.06047460317695,19.97707034884968,
Methyl lactate,,,17.79122014145856,18.007855678299713,17.73101607564761,,,18.572420897099427,17.917954706335404,18.145516841146947,
Methylsuccinic acid,,,,,,,,,,,
Methylthiouracil,,,23.531915929861224,22.176682287677355,23.417291798715077,,,24.49178928886131,20.944682697362236,20.239280036683244,
Mevalonolactone,,,18.766379142030807,16.548397760488008,17.605330159289814,,,17.504940337930993,19.97707034884968,20.15904926976159,
Monocaproin,,,27.78907181958203,26.34118766,,,,28.220824986859174,,,
m-Toluic acid,,,17.42065695008917,16.267931772699097,16.700122639813483,,,16.78619280811605,17.42065695008917,17.259371352214917,
Myristic acid,,,19.723751953711417,20.776972835570746,19.723751953711417,,,19.829178934814973,20.53009211757007,19.829178934814973,
"N,N-Dimethyl-2-aminoethanol",,,30.942609521468626,29.976899253025323,30.370043719919497,,,30.78234534,29.436704600398055,30.573336989554633,
"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,,24.05947168021111,,,,,,24.187462616991436,23.71999917837554,
N-Acetylaminoethanol,,,30.78234534,32.00781944442083,30.172391027732196,,,29.436704600398055,30.78234534,31.66895118660998,
N-Acetylaspartic acid,,,19.31134104659928,20.349076790547738,17.96713333278627,,,17.73101607564761,,18.47862430573337,
N-Acetyl-L-alanine,,,18.87000098295748,19.723751953711417,18.994720196960333,,,19.044780457273152,19.362057807890636,19.12715709241501,
"Naringenin 4',7-dimethylether",,,16.78619280811605,17.73101607564761,17.259371352214917,,,16.894290018224726,17.73101607564761,,
N-Caffeoyl-O-methyltyramine,,,0.9266751030624764,5.7610837394771846,7.548625323304745,,,5.7610837394771846,8.203468926465137,6.637474595960846,
N-Ethylamphetamine,,,27.004989997162102,25.741137750046672,26.651849462366908,,,27.43959457552651,26.96160059936936,26.96160059936936,
N-Ethyldiethanolamine,,,22.43076696099444,22.60513085670781,22.33603249982125,,,23.29594091395716,23.07253835902855,22.54252442178062,
Niacin,,,15.029855446200054,15.794924887690245,15.564115838261683,,,16.700122639813483,,15.794924887690245,
Niacinamide,,,27.084943944408092,27.219348259596465,26.847106853477303,,,26.452360867753725,26.651849462366908,27.004989997162102,
N-Isobutyrylglycine,,,26.06651650878252,26.06651650878252,26.023750424771674,,,24.304911461865277,25.892171973253088,26.269939079141068,
N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,,,11.053448878828178,13.019379474962218,,,,,14.443449973038478,11.432133533201071,
N-Methylacetamide,,,26.20092992,26.387010738920868,25.792817913981185,,,26.779800290688797,26.452360867753725,26.452360867753725,
Nonanoic acid,,,28.863827445577932,,28.863827445577932,,,28.022288157553156,28.220824986859174,28.73936053878384,
Norephedrine,,,28.73936053878384,29.19949351044218,28.597049460306497,,,,,,
Norketamine,,,4.918347381516454,6.033603261326804,5.2319467103497415,,,6.637474595960846,6.637474595960846,4.918347381516454,
"Norleucine, N-trimethylsilyl-",,,,,,,,,,32.00781944442083,
Octacosanol,,,23.77270330773383,23.531915929861224,,,,23.07253835902855,,24.952119430962735,
"Octadecanoic acid, octyl ester",,,,,,,,,,,
Octadecanoic acid,,,,,,,,,,,
Octanoic acid,,,24.304911461865277,,23.953297105679837,,,,24.69908251133796,24.241680361020347,
Octocrylene,,,,,,,,,,,
Oleamide,,,25.24824559925196,23.29594091395716,27.60464096162688,,,23.87038662787806,24.361767611067517,23.616437364521385,
Oleic Acid,,,,,,,,,,,
Olomoucine,,,,,,,,,,,
Oxalic acid,,,29.976899253025323,29.75428905965373,29.092836196046683,,,28.139723574834868,29.092836196046683,29.436704600398055,
"Oxalic acid, di(cyclohexylmethyl) ester",,,,12.73466395698144,,,,,,,
"Oxymorphone, bis(trimethylsilyl) ether",,,27.70606970193909,27.92524459775121,27.78907181958203,,,29.092836196046683,27.70606970193909,27.92524459775121,
Palmitic Acid,,,27.219348259596465,,26.387010738920868,,,,26.779800290688797,26.56725426205953,
Pentadecanoic acid,,,,,,,,,,,
Pentanedioic acid,,,21.63965483051689,22.43076696099444,21.151328125650917,,,20.776972835570746,22.43076696099444,21.42405899916408,
Pentanoic acid,,,23.829584886430982,23.77270330773383,23.222075930761207,,,23.58421358825203,23.616437364521385,23.417291798715077,
"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",,,22.663346963173684,22.92787490413422,21.811268708817973,,,19.906286991796534,22.017772579784815,21.89766089201072,
Phenol,,,,25.582984946007972,26.56725426205953,,,26.847106853477303,27.219348259596465,27.084943944408092,
Phenoxyethanol,,,23.616437364521385,23.674356384455784,23.352575491764732,,,24.617441356369017,23.352575491764732,23.29594091395716,
Phosphoserine,,,,,,,,,,,
Phthalazin-1-one,,,,,32.65987336076065,,,,31.66895118660998,32.65987336076065,
Phthalimide,,,,,,,,,,,
Phytanic acid,,,20.53009211757007,21.151328125650917,20.437043584347983,,,21.151328125650917,21.034151274871636,20.53009211757007,
Picolinic acid,,,28.220824986859174,27.60464096162688,26.96160059936936,,,26.96160059936936,27.60464096162688,28.597049460306497,
Pinosylvin,,,17.96713333278627,17.67570612907752,19.362057807890636,,,20.349076790547738,15.684213392506413,16.10708189958663,
Pipecolic acid,,,18.52706574,20.85775323035947,18.816900848646984,,,17.84805672565492,20.437043584347983,19.791251716821705,
"Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",,,,,,,,,,,
Praziquantel,,,,,,,,,,5.2319467103497415,
Pro-Ala-Lys,,,,,,,,,,,
Prometryne,,,,,36.98883560312424,,,32.00781944442083,,,
"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",,,23.151992757960308,24.69908251133796,23.77270330773383,,,22.991190162689342,23.48414331026774,23.77270330773383,
"Propanoic acid, dimethyl(isopropyl)silyl ester",,,16.700122639813483,17.605330159289814,17.128341573761485,,,18.40008695193352,17.259371352214917,21.707611982774388,
Propanoic acid,,,22.017772579784815,,20.85775323035947,,,21.42405899916408,21.49512426745769,20.85775323035947,
"Propionic acid, 3-iodo-, octadecyl ester",,,,,,,,,,,
Propylene glycol,,,17.605330159289814,18.20683760099299,17.84805672565492,,,18.766379142030807,17.96713333278627,17.96713333278627,
Prostaglandin,,,15.26700100821458,,14.91150018039568,,,,,,
"Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",,,,,,,,,,,
"Quinoxaline, 2,3-diphenyl- ",,,,,,,,,32.00781944442083,,
Salsoline,,,,21.278227382097494,22.60513085670781,,,14.443449973038478,23.151992757960308,,
Sarcosine,,,,22.017772579784815,,,,,,21.151328125650917,
Simetryn,,,,,,,,,,,
Spiroxamine,,,20.715974098065836,18.145516841146947,,,,20.944682697362236,21.63965483051689,21.49512426745769,
Stearic acid,,,28.022288157553156,28.504702814838293,,,,28.73936053878384,,27.70606970193909,
Suberic acid,,,18.697253042531315,19.558409329528477,18.87000098295748,,,16.267931772699097,19.19254656459398,18.964499198463745,
Succinamide,,,,,21.42405899916408,,,,,22.262186034564476,
Sulindac,,,17.917954706335404,19.62687130851099,,,,15.396569884715458,,,
Supraene,,,20.239280036683244,,21.9535073,,,20.715974098065836,22.33603249982125,21.034151274871636,
Synephrine,,,19.791251716821705,20.06047460317695,19.558409329528477,,,20.06047460317695,19.723751953711417,19.511528355008895,
Taurine,,,,,15.794924887690245,,,,,,
tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,,16.267931772699097,17.96713333278627,,,,15.925482683255618,,17.67570612907752,
tert-Butylamine,,,,,,,,,,,
"Tetrahydro[2,2']bifuranyl-5-one",,,,,,,,,,,
Tetrahydro-solasodine triacetate,,,18.007855678299713,18.090663406345644,17.917954706335404,,,18.92945649510279,18.572420897099427,18.299161313868304,
Theobromine,,,,,,,,,,,
Thymol,,,16.548397760488008,16.894290018224726,16.267931772699097,,,17.313901308851932,16.894290018224726,,
Triethyl citrate,,,13.783405868376024,,,,,15.684213392506413,15.564115838261683,14.657916601819904,
Trimethylolpropane,,,12.340219003345362,15.029855446200054,,,,14.77794148459306,15.26700100821458,15.26700100821458,
Tromethamine,,,,16.10708189958663,15.925482683255618,,,19.62687130851099,18.007855678299713,14.77794148459306,
Tyr-Val,,,,,,,,,,,
Uracil,,,25.582984946007972,26.023750424771674,25.40480297318097,,,25.582984946007972,25.050447238005177,25.140663431027427,
Urea,,,31.66895118660998,30.370043719919497,28.139723574834868,,,30.370043719919497,28.328763097489578,29.976899253025323,
Vanillylmandelic acid,,,5.7610837394771846,7.548625323304745,4.918347381516454,,,6.033603261326804,3.515329454763203,,
"Weberine, 5-desmethoxy-",,,,,,,,,,,
Xylazine,,,21.034151274871636,21.9535073,21.63965483051689,,,21.707611982774388,21.566275994088834,20.715974098065836,
Yangonin,,,14.657916601819904,15.925482683255618,15.684213392506413,,,16.548397760488008,15.925482683255618,15.396569884715458,
